,productId,productNumber,status,productUpdateDate,owningOrganisationId,owningOrganisationNumber,owningOrganisationName,productName,productDescription,productCategoryId,productImage,boundary,addresses,score,productPixelURL,category,product_types,nextOccurrence
8,63981f33eba0a554eb9c33c0,SY0001348,ACTIVE,Wed Jan 04 2023 10:17:42 GMT+0400 (+04),63981d9e37fff9606215da84,OR0001065,Pool Paradise Tours,Pool Paradise Tours,"Local private German speaking tour guide on Praslin. 
I invite you to discover my home island of Praslin and its wonderful places with me.
  You will feel like in paradise and enjoy your vacation.
  I am a Tourist Guide, recognized by the Seychelles Ministry of Tourism.
  My excursion program is very flexible and I adapt to the individual wishes of my clients.  Alone, in a group or with children, join me on a wonderful discovery tour and experience unforgettable moments during your stay in the Seychelles.",TOUR,"https://assets.parrapi.com/images/bd2b9c2f5580a1143e29489d39babd3e.jpeg?rect=0,0,4000,3000&w=280&h=210&rot=360","0,0","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63981f33eba0a554eb9c33c0&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
9,645c8051e8854879f0fb268b,SY0001501,ACTIVE,Tue May 30 2023 08:54:54 GMT+0400 (+04),607823cbf086d52289b03b34,OR0000143,Mason's Travel,Reef Safari,"Discover pirate graves, giant tortoises, tropical reefs and a kaleidoscopic underwater world with this full-day cruise in the St Anne Marine Park. Your exploration of these protected waters includes ample time for swimming, snorkelling and a reef tour in a semi-submersible vessel. A delicious Creole lunch is served on board our catamaran, along with musical entertainment. Next, visit Moyenne Island where you will encounter free-roaming giant tortoises and ancient ruins. You’re free to explore the island’s nature trails or relax on the beach.

Includes hotel transfers, cruising, snorkelling, all entrance fees, semi-submersible reef tour, lunch, water, soft drinks, and visit to Moyenne Island

This tour is only available to clients staying on Mahé.",TOUR,"https://assets.parrapi.com/images/81e94f59fd93f52104f87eef2c6bde74.jpeg?rect=238,0,3383,2537&w=280&h=210&rot=360","-4.6223952,55.44976699999999","[{'address_type': 'PHYSICAL', 'address_line': 'Revolution Avenue', 'address_line2': 'Michel Building', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=645c8051e8854879f0fb268b&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
10,60766706c53657042f06672f,SY0000209,ACTIVE,Mon Apr 17 2023 14:05:46 GMT+0400 (+04),607665ffdd398e69cc2185db,OR0000113,SeyDiscoveryTour ,SeyDiscoveryTour,"We are specialists in bringing you as close as possible to the Seychelles through various uniquely tailor-make excursions such as; driven sightseeing guided tours, hiking trails, beach picnic barbecue, meet with the fishermen, learn to cook and dine in Seychelles homes, learn to dance like a Seychellois, and more... The company was formed in 2016 out of 20 years of local tourism and international travel related professional experience. The founder Mr. Michel Thomas known by many as Michael has a very broad knowledge of local as well as european facts such as; the mentality, culture, tradition, history, behaviour, trends and more which is blended with his rich knowledge of our Seychelles cuisine, music, dances, flora and fauna, underwater world, geography and more. Through SeyDiscoveryTour there is never a dull or uncertain moment whilst we keep you entertained with a large selection of choices of various packages to meet and exceed your desires and dreams. We work with all nationalities and age groups, and our excursions are never identical which gives yours its unique identity. A selection of 5 languages are manifested  within our team from Seychelles kreol, german, russian, english and french. Do it and joy it!!!",TOUR,"https://assets.parrapi.com/images/3a579588f591e2136fa3896dc72e5263.jpeg?rect=0,1193,2322,1742&w=280&h=210&rot=360","MULTIPOINT(55.42989009999999 -4.616732499999999,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': ""D'Offay Estate"", 'address_line2': 'GAMA Apt. 4', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Aux Caps', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=60766706c53657042f06672f&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
11,645c9e9c3092be178c9be77e,SY0001503,ACTIVE,Tue May 23 2023 08:32:15 GMT+0400 (+04),607823cbf086d52289b03b34,OR0000143,Mason's Travel,Vallée de Mai & Anse Lazio,"Explore the wonders of Praslin, Seychelles’ second-largest island. With a small population, life on Praslin is relaxed and the breathtaking scenery pristine. Let Mason’s Travel guide you around the island and visit its two most famous attractions!

Visit the famous Vallée de Mai, a unique biosphere well deserving of its allocation as a UNESCO World Heritage Site. Once believed to be the original site of the Garden of Eden, this magical place offers a forest of larger-than-life palms which play host to an array of rare and endemic species. Discover the Coco der Mer palm and its iconic seed, the largest on earth, as you take a leisurely guided tour through this awe-inspiring primaeval forest.  

Next, visit the world-famous Anse Lazio. This pristine beach, with its white sands and clear waters, is fringed by lush vegetation and bordered by magnificent granite boulders. Here you can swim, sunbathe or relax on the soft sands of one of Seychelles’ finest strands.

This tour is only available to clients staying on Praslin.",TOUR,"https://assets.parrapi.com/images/a9c4a0b4f634fc64e7a376006be7b97d.jpeg?rect=0,1,3391,2543&w=280&h=210&rot=360","-4.6223952,55.44976699999999","[{'address_type': 'PHYSICAL', 'address_line': 'Revolution Avenue', 'address_line2': 'Michel Building', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=645c9e9c3092be178c9be77e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
12,645c8c4811b8b45c8fa1c22e,SY0001502,ACTIVE,Thu Jun 01 2023 08:26:48 GMT+0400 (+04),607823cbf086d52289b03b34,OR0000143,Mason's Travel,Vallée de Mai | Half Day Tour,"Visit Praslin’s Vallée de Mai, a UNESCO World Heritage site – an untouched biosphere like none other on Earth.

Here giant palms rustle overhead as you meander through this ancient forest filled with many endemic species of palm and rare fauna, such as the Seychelles Black Parrot, the tiger chameleon and the diminutive Seychelles tree frog.

Vallée de Mai is also home to the Coco de Mer palm; the seed is the largest nut in the world and has been treasured as a collectable and mystical aphrodisiac for centuries. Let our Guides unravel the secrets of this magical forest for you.

It was once believed – in the distant lands where these giant seeds would wash ashore –  that the Coco de Mer originated from a sacred forest under the sea. Today, we know better, and Vallée de Mai – believed by some to be the original site of the Garden of Eden – is where these magnificent palms grow.",TOUR,"https://assets.parrapi.com/images/c135f7bb11e0eb9c59d23e4598358a26.jpeg?rect=211,0,3379,2534&w=280&h=210&rot=360","-4.6223952,55.44976699999999","[{'address_type': 'PHYSICAL', 'address_line': 'Revolution Avenue', 'address_line2': 'Michel Building', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Victoria', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=645c8c4811b8b45c8fa1c22e&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,WBTOURS,
0,62e3c495dd75d76e4fa2cc72,SY0001123,ACTIVE,Tue Jul 04 2023 08:25:54 GMT+0400 (+04),62e3c297db4d49222e64c5be,OR0000900,AmberJack Fly & Fishing Charters,AmberJack Fly & Fishing Charters,"Fly Fishing, Big Game, Jigging, Popping, Bottom Fishing & Light Tackle Spinning Charters around Praslin Island. 
Experienced Skippers & Guides in all fishing disciplines will make your trip enjoyable.
Full day, half day & per hour trips available to suit your needs.
Combined Fishing and Island tours with BBQ can be arranged.",TOUR,"https://assets.parrapi.com/images/c69e9f8ebc493f805b0dd6c6d1e19f67.jpeg?rect=0,378,3024,2268&w=280&h=210&rot=360","-4.299745455.491977,55.7175571","[{'address_type': 'PHYSICAL', 'address_line': 'Anse Boudin', 'address_line2': 'Just Past Raffles', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62e3c495dd75d76e4fa2cc72&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CUSTOMISED,
1,620a26d43c6029350a443025,SY0000737,ACTIVE,Wed Feb 01 2023 10:51:04 GMT+0400 (+04),61efdad924c5d679e12870c5,OR0000495,Udive Centre,Anse Georgette Charters,"We are a 5 star Boat Charter operator in Seychelles, based on Mahe and Praslin.

We provide both half day and full day trips! Fishing, Island Hopping, Sunset Cruises and Snorkeling trips can all be tailored.

We can also arrange group excursions or private trips with guided tours on certain islands.

All our skippers and boats are licenced,insured and tourism safe certified.",TOUR,"https://assets.parrapi.com/images/620cd62cfdded54b0ef7e6ecdeb23d44.jpeg?rect=280,0,4352,3264&w=280&h=210&rot=360","MULTIPOINT(55.6795377 -4.2992164,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': 'Constance Lemuria Resort, Praslin', 'address_line2': 'Constance Lemuria Resort, Praslin ', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Grand Anse', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=620a26d43c6029350a443025&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CUSTOMISED,
2,62d5c666f8883a1028bea7ee,SY0001066,ACTIVE,Tue Sep 26 2023 13:49:11 GMT+0400 (+04),61a7254609afe659563ca4b9,OR0000410,Everlasting Dream Sesel,Everlasting Dream Sesel,"Welcome to Everlasting Dream Sesel, where your Safety throughout tours and events organised by us remains our responsibility. Everlasting Dream Sesel aims at ensuring that you have an everlasting memories while in the Seychelles Islands. We can prepare your itinerary and organise your activity and any requests. Apart from tours, Everlasting Dream Sesel offers a wide range of other services such as, birthday and wedding decorations, horse riding, sea diving, semi submarine experiences, fishing trips and many more. Contact us and ask. We are at your service.",TOUR,"https://assets.parrapi.com/images/eeedf362284b1946415219f3dee2b95e.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","MULTIPOINT(55.480396 -4.6826693,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': 'Union Vale Mahe', 'address_line2': 'Union Vale Mahe', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'English River', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62d5c666f8883a1028bea7ee&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CUSTOMISED,
3,63d28b34a323892cdb4939c3,SY0001377,ACTIVE,Wed Apr 26 2023 13:51:10 GMT+0400 (+04),63d288c0983af171317e290d,OR0001081,Exotic Boat Charter,Exotic Boat Charter,"We offer excursions around Mahe Island, inclusive of marine parks such as Sainte Anne marine park and Baie Ternay marine park. We also offer island-hopping excursions, whereby you get to visit La Digue, Praslin and more, have lunch or BBQ on different islands, go deep-sea fishing and trolling and even go snorkelling to see the beautiful underwater landscape and creatures. Transfers available too.",TOUR,"https://assets.parrapi.com/images/0d209ad4c807fb8ad005ebe30a7c29ec.jpeg?rect=0,882,3024,2268&w=280&h=210&rot=360","MULTIPOINT(55.47576489999999 -4.641428800000001,55.491977 -4.679574,55.491977 -4.679574,55.491977 -4.679574,55.491977 -4.679574,55.491977 -4.679574,55.491977 -4.679574,55.491977 -4.679574,55.491977 -4.679574)","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'Mahe', 'islandArea': 'Eden Island', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=63d28b34a323892cdb4939c3&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CUSTOMISED,
4,62eb8c89926dcc40c6d53bce,SY0001137,ACTIVE,Fri Jul 21 2023 13:19:08 GMT+0400 (+04),62d15096db4d49222e64c453,OR0000825,FlySeychelles Water Sport,Fly Seychelles Skydiving Center,"EXPERIENCE THE MOST BEAUTIFUL VIEWS IN PRASLINE

We are Seychelles’ premier skydiving center.

Located on the fine, powdery-white sand of the Cote d’Or beach in the stunning Anse Volbert bay, we are proud to bring professional skydiving of the highest quality to the Seychelles.

Whether you plan to jump for the first time or you’re an experienced skydiver, we can’t wait to welcome you. Come experience Seychelles skydiving at its best!",TOUR,"https://assets.parrapi.com/images/20f3cd34232b984003f7c5c0a6a52f5a.jpeg?rect=88,0,5119,3839&w=280&h=210&rot=360","-4.32303,55.755047","[{'address_type': 'PHYSICAL', 'address_line': 'Cote d’or lodge ', 'address_line2': 'Lodge', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62eb8c89926dcc40c6d53bce&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CUSTOMISED,
5,62ecc339e3a68a737f8585f4,SY0001138,ACTIVE,Fri Jul 21 2023 13:20:20 GMT+0400 (+04),62d15096db4d49222e64c453,OR0000825,FlySeychelles Water Sport,FlySeychelles Extreme Water Sports,"Praslin Island, Seychelles has so many great things to do on the water, and Fly Seychelles Watersports is the best place to find them. We are confident we have the best view, best crew, the best equipment, and we offer the best overall experience, making any rental with us the best value in all of Seychelles.

Whether you are an extreme watersports fanatic or just looking to test the waters and experience something new, we aim to offer something for everyone, regardless of age, skill level, amount of time, or appetite for adventure.

1. Parasailing
2. Super charged Jetski's
3. Flyboarding
4. Jetovator
5. Kayaking
6. Stand Up Paddle
7. Banana Boat Towing
8. Wind Surfing",TOUR,"https://assets.parrapi.com/images/ac54b6964ee5efce8e06226312ee1082.jpeg?rect=0,0,2048,1536&w=280&h=210&rot=360","-4.32303,55.755047","[{'address_type': 'PHYSICAL', 'address_line': 'Cote d’or lodge ', 'address_line2': 'Lodge', 'islandType': 'Inner', 'island': 'Praslin', 'islandArea': 'Baie St Anne', 'city': '', 'state': '', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62ecc339e3a68a737f8585f4&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CUSTOMISED,
6,62cfbc898955d80bdec4711c,SY0001031,ACTIVE,Mon Sep 18 2023 09:12:51 GMT+0400 (+04),62cfbb02e69fb30bfe522989,OR0000791,Sunny Trail Guide,La Digue Transparent Kayak & Sups Sesel .,"La Digue Transparent Kayaks & Sups Sesel offers kayak adventures and transparent Stand Up Paddle boarding adventure on the third main island of Seychelles, La Digue island .

Set along the western coast of the island which is only a 15 minutes bike from the jetty, we offer rental of kayaks and Sups alongside the reef of La Digue island  including on the famous stunning beach name Anse Source d'Argent.  Which also one of the most photographic beach in the world.",TOUR,"https://assets.parrapi.com/images/5212f902df498e7185f667e4dfaa71c8.jpeg?rect=92,0,3632,2724&w=280&h=210&rot=360","-4.355489599999999,55.83428929999999","[{'address_type': 'PHYSICAL', 'address_line': '', 'address_line2': '', 'islandType': 'Inner', 'island': 'La Digue', 'islandArea': 'Anse Reunion', 'city': 'La Digue', 'state': 'La Digue', 'postcode': '', 'country': 'Seychelles'}]",1.0,https://api.parrapi.com/pixel?productId=62cfbc898955d80bdec4711c&distributorId=5f452f5e6b6fbb21dff8dd49&language=en&syndicationMethod=API,TOUR,CUSTOMISED,
